message,error_bit,codeword,received,decoded,pass
1110011,10,11001010010000,11011010010000,1110011,1
1110011,11,11001010010000,11101010010000,1110011,1
1110011,12,11001010010000,10001010010000,1110011,1
1110011,13,11001010010000,01001010010000,1110011,1
1110100,-1,11001010100010,11001010100010,1110100,1
1110100,0,11001010100010,11001010100011,1110100,1
1110100,1,11001010100010,11001010100000,1110100,1
1110100,2,11001010100010,11001010100110,1110100,1
1110100,3,11001010100010,11001010101010,1110100,1
1110100,4,11001010100010,11001010110010,1110100,1
1110100,5,11001010100010,11001010000010,1110100,1
1110100,6,11001010100010,11001011100010,1110100,1
1110100,7,11001010100010,11001000100010,1110100,1
1110100,8,11001010100010,11001110100010,1110100,1
1110100,9,11001010100010,11000010100010,1110100,1
1110100,10,11001010100010,11011010100010,1110100,1
1110100,11,11001010100010,11101010100010,1110100,1
1110100,12,11001010100010,10001010100010,1110100,1
1110100,13,11001010100010,01001010100010,1110100,1
1110101,-1,11001010100001,11001010100001,1110101,1
1110101,0,11001010100001,11001010100000,1110100,0
1110101,1,11001010100001,11001010100011,1110100,0
1110101,2,11001010100001,11001010100101,1110110,0
1110101,3,11001010100001,11001010101001,1110110,0
1110101,4,11001010100001,11001010110001,1110101,1
1110101,5,11001010100001,11001010000001,1110101,1
1110101,6,11001010100001,11001011100001,1110101,1
1110101,7,11001010100001,11001000100001,1110101,1
1110101,8,11001010100001,11001110100001,1110101,1
1110101,9,11001010100001,11000010100001,1110101,1
1110101,10,11001010100001,11011010100001,1110101,1
1110101,11,11001010100001,11101010100001,1110101,1
1110101,12,11001010100001,10001010100001,1110101,1
1110101,13,11001010100001,01001010100001,1110101,1
1110110,-1,11001010101101,11001010101101,1110110,1
1110110,0,11001010101101,11001010101100,1110110,1
1110110,1,11001010101101,11001010101111,1110110,1
1110110,2,11001010101101,11001010101001,1110110,1
1110110,3,11001010101101,11001010100101,1110110,1
1110110,4,11001010101101,11001010111101,1110110,1
1110110,5,11001010101101,11001010001101,1110110,1
1110110,6,11001010101101,11001011101101,1110110,1
1110110,7,11001010101101,11001000101101,1110110,1
1110110,8,11001010101101,11001110101101,1110110,1
1110110,9,11001010101101,11000010101101,1110110,1
1110110,10,11001010101101,11011010101101,1110110,1
1110110,11,11001010101101,11101010101101,1110110,1
1110110,12,11001010101101,10001010101101,1110110,1
1110110,13,11001010101101,01001010101101,1110110,1
1110111,-1,11001010101110,11001010101110,1110111,1
1110111,0,11001010101110,11001010101111,1110110,0
1110111,1,11001010101110,11001010101100,1110110,0
1110111,2,11001010101110,11001010101010,1110100,0
1110111,3,11001010101110,11001010100110,1110100,0
1110111,4,11001010101110,11001010111110,1110111,1
1110111,5,11001010101110,11001010001110,1110111,1
1110111,6,11001010101110,11001011101110,1110111,1
1110111,7,11001010101110,11001000101110,1110111,1
1110111,8,11001010101110,11001110101110,1110111,1
1110111,9,11001010101110,11000010101110,1110111,1
1110111,10,11001010101110,11011010101110,1110111,1
1110111,11,11001010101110,11101010101110,1110111,1
1110111,12,11001010101110,10001010101110,1110111,1
1110111,13,11001010101110,01001010101110,1110111,1
1111000,-1,11001001100111,11001001100111,1111000,1
1111000,0,11001001100111,11001001100110,1111000,1
1111000,1,11001001100111,11001001100101,1111000,1
1111000,2,11001001100111,11001001100011,1111000,1
1111000,3,11001001100111,11001001101111,1111000,1
1111000,4,11001001100111,11001001110111,1111000,1
1111000,5,11001001100111,11001001000111,1111000,1
1111000,6,11001001100111,11001000100111,1111000,1
1111000,7,11001001100111,11001011100111,1111000,1
1111000,8,11001001100111,11001101100111,1111000,1
1111000,9,11001001100111,11000001100111,1111000,1
1111000,10,11001001100111,11011001100111,1111000,1
1111000,11,11001001100111,11101001100111,1111000,1
1111000,12,11001001100111,10001001100111,1111000,1
1111000,13,11001001100111,01001001100111,1111000,1
1111001,-1,11001001100100,11001001100100,1111001,1
1111001,0,11001001100100,11001001100101,1111000,0
1111001,1,11001001100100,11001001100110,1111000,0
1111001,2,11001001100100,11001001100000,1111010,0
1111001,3,11001001100100,11001001101100,1111010,0
1111001,4,11001001100100,11001001110100,1111001,1
1111001,5,11001001100100,11001001000100,1111001,1
1111001,6,11001001100100,11001000100100,1111001,1
1111001,7,11001001100100,11001011100100,1111001,1
1111001,8,11001001100100,11001101100100,1111001,1
1111001,9,11001001100100,11000001100100,1111001,1
1111001,10,11001001100100,11011001100100,1111001,1
1111001,11,11001001100100,11101001100100,1111001,1
1111001,12,11001001100100,10001001100100,1111001,1
1111001,13,11001001100100,01001001100100,1111001,1
1111010,-1,11001001101000,11001001101000,1111010,1
1111010,0,11001001101000,11001001101001,1111010,1
1111010,1,11001001101000,11001001101010,1111010,1
1111010,2,11001001101000,11001001101100,1111010,1
1111010,3,11001001101000,11001001100000,1111010,1
1111010,4,11001001101000,11001001111000,1111010,1
1111010,5,11001001101000,11001001001000,1111010,1
1111010,6,11001001101000,11001000101000,1111010,1
1111010,7,11001001101000,11001011101000,1111010,1
1111010,8,11001001101000,11001101101000,1111010,1
1111010,9,11001001101000,11000001101000,1111010,1
1111010,10,11001001101000,11011001101000,1111010,1
1111010,11,11001001101000,11101001101000,1111010,1
1111010,12,11001001101000,10001001101000,1111010,1
1111010,13,11001001101000,01001001101000,1111010,1
1111011,-1,11001001101011,11001001101011,1111011,1
1111011,0,11001001101011,11001001101010,1111010,0
1111011,1,11001001101011,11001001101001,1111010,0
1111011,2,11001001101011,11001001101111,1111000,0
1111011,3,11001001101011,11001001100011,1111000,0
1111011,4,11001001101011,11001001111011,1111011,1
1111011,5,11001001101011,11001001001011,1111011,1
1111011,6,11001001101011,11001000101011,1111011,1
1111011,7,11001001101011,11001011101011,1111011,1
1111011,8,11001001101011,11001101101011,1111011,1
1111011,9,11001001101011,11000001101011,1111011,1
1111011,10,11001001101011,11011001101011,1111011,1
1111011,11,11001001101011,11101001101011,1111011,1
1111011,12,11001001101011,10001001101011,1111011,1
1111011,13,11001001101011,01001001101011,1111011,1
1111100,-1,11001001011001,11001001011001,1111100,1
1111100,0,11001001011001,11001001011000,1111100,1
1111100,1,11001001011001,11001001011011,1111100,1
1111100,2,11001001011001,11001001011101,1111100,1
1111100,3,11001001011001,11001001010001,1111100,1
1111100,4,11001001011001,11001001001001,1111100,1
1111100,5,11001001011001,11001001111001,1111100,1
1111100,6,11001001011001,11001000011001,1111100,1
1111100,7,11001001011001,11001011011001,1111100,1
1111100,8,11001001011001,11001101011001,1111100,1
1111100,9,11001001011001,11000001011001,1111100,1
1111100,10,11001001011001,11011001011001,1111100,1
1111100,11,11001001011001,11101001011001,1111100,1
1111100,12,11001001011001,10001001011001,1111100,1
1111100,13,11001001011001,01001001011001,1111100,1
1111101,-1,11001001011010,11001001011010,1111101,1
1111101,0,11001001011010,11001001011011,1111100,0
1111101,1,11001001011010,11001001011000,1111100,0
1111101,2,11001001011010,11001001011110,1111110,0
1111101,3,11001001011010,11001001010010,1111110,0
1111101,4,11001001011010,11001001001010,1111101,1
1111101,5,11001001011010,11001001111010,1111101,1
1111101,6,11001001011010,11001000011010,1111101,1
1111101,7,11001001011010,11001011011010,1111101,1
1111101,8,11001001011010,11001101011010,1111101,1
1111101,9,11001001011010,11000001011010,1111101,1
1111101,10,11001001011010,11011001011010,1111101,1
1111101,11,11001001011010,11101001011010,1111101,1
1111101,12,11001001011010,10001001011010,1111101,1
1111101,13,11001001011010,01001001011010,1111101,1
1111110,-1,11001001010110,11001001010110,1111110,1
1111110,0,11001001010110,11001001010111,1111110,1
1111110,1,11001001010110,11001001010100,1111110,1
1111110,2,11001001010110,11001001010010,1111110,1
1111110,3,11001001010110,11001001011110,1111110,1
1111110,4,11001001010110,11001001000110,1111110,1
1111110,5,11001001010110,11001001110110,1111110,1
1111110,6,11001001010110,11001000010110,1111110,1
1111110,7,11001001010110,11001011010110,1111110,1
1111110,8,11001001010110,11001101010110,1111110,1
1111110,9,11001001010110,11000001010110,1111110,1
1111110,10,11001001010110,11011001010110,1111110,1
1111110,11,11001001010110,11101001010110,1111110,1
1111110,12,11001001010110,10001001010110,1111110,1
1111110,13,11001001010110,01001001010110,1111110,1
1111111,-1,11001001010101,11001001010101,1111111,1
1111111,0,11001001010101,11001001010100,1111110,0
1111111,1,11001001010101,11001001010111,1111110,0
1111111,2,11001001010101,11001001010001,1111100,0
1111111,3,11001001010101,11001001011101,1111100,0
1111111,4,11001001010101,11001001000101,1111111,1
1111111,5,11001001010101,11001001110101,1111111,1
1111111,6,11001001010101,11001000010101,1111111,1
1111111,7,11001001010101,11001011010101,1111111,1
1111111,8,11001001010101,11001101010101,1111111,1
1111111,9,11001001010101,11000001010101,1111111,1
1111111,10,11001001010101,11011001010101,1111111,1
1111111,11,11001001010101,11101001010101,1111111,1
1111111,12,11001001010101,10001001010101,1111111,1
1111111,13,11001001010101,01001001010101,1111111,1
